,name,brand,reviews.rating,reviews.text,reviews.title,sentiment
14849,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,links up with up local library. good to read in sunlight. can check web and emails. close to having a tablet but have to figure out what apps work with amazon.,great for reading books,Positive
14850,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I would highly recommend the Kindle Fire. For a first time user it was really very easy to learn to navigate.,Very easy to use,Positive
14851,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I already had a Fire but it didn't have enough storage space. This tablet solved that problem for me. However I'm unable to download Dropbox because it is already installed on my previous tablet and this tablet is a little different. I did however figure out that I could install One Drive and then put my photos into that program. Otherwise it is a good tablet.,Dropbox Problem,Neutral
14852,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I'm very pleased with my Kindle fire. I've used it more than I thought I would, as I primarily was getting it for reading, but wanted the internet access and ability to review and edit documents, too. In addition to reading more lately than I usually do, I'm also turning my Fire on instead of my desk top computer if I'm only going to use it a short time.",great affordable tablet,Positive
14853,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,bought for daughter in law and she likes it. she wanted a fire,bought for daughter in law and she likes it,Neutral
14854,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,He and his wife are delighted with it and the acess to the huge number of books available.,Bought Kindle for my son,Positive
14855,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,my son loves it and is easy to use and has parental controls so he can't buy stuff without permission,great for little minds,Positive
14856,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this because I recently signed up for Amazon Prime and wanted to take advantage of the free books. Nice tablet.,Great tablet,Positive
14857,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Has what is necessary for the average individuals needs.,Good tablet,Neutral
14858,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought one a month ago for my 6 year old Granddaughter as she is always on mine. So I gave this one to her 9 year old brother for his birthday this month! Love the Kindles,great birthday gift,Positive
14859,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love my new Amazon Fire! I was very easy to use..,Loving It,Positive
14860,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Works great. Easy to use. Fast. Great for the whole family.,Great ipad,Positive
14861,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,The amazon fire tablet is easy to use and set-up great tablet.,Love the Amazon Fire Tablet,Positive
14862,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I needed a simple tablet to use in my car on long trips. Bought two of these and boy do they deliver!!! The best tablets for this price. The kindle book reader is an added bonus. The finishing is good. My kids love it.,Excellent product for the price,Positive
14863,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great functionality and quality for the price. I've bought several of these for customer giveaways and have yet to hear a complaint!,Great Product for the Price!,Neutral
14864,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,While it is not perfect and can be slow at times it is a good value for the price.,Good for the money,Neutral
14865,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,I got it because it was smaller and lighter than the original kindle fire. It is not as easy to operate as the original kindle fire.,It's okay,Positive
14866,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Next generation of Kindle - with more storage. Allows the kids to download and play the favorite games,Keeps the grand kids busy,Positive
14867,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"This is a great entry tablet, if you do not want to dish out a few hundred dollars you should look into a fire table.",Great tablet,Positive
14868,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I purchased this so my daughter could read her online books. Perfect size!,Nice tablet,Positive
14869,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I bought this low-priced Kindle to test as a travel replacement for my 14-pounds of laptop. I wound up taking it on a month-long trip out of the country, and it was superb for email, online transactions like buying theatre tix, and finding and making various reservations. Also, outstanding performance for videos and music. All this for $70. Suggest you buy a USB-mini cable if you buy one of these superb devices. yokod",Who needs a laptop?,Positive
14870,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This is a great tablet for the price. Amazon is doing a good job,Good product,Positive
14871,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,Gave it to my granddaughter and she loves it..I want to buy one for myself....,The tablet I bought was a 3th birthday gift..,Neutral
14872,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Awesome.. Everything I need and more. I'm very happy with the tablet.I'm very happy.Thank you,Kathleen Stroyek",Awesome,Positive
14873,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I purchased this for my husband as a replacement for his old one. He is very hay with it.,Great Value,Neutral
14874,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I am happy to have udated my fire! I love having the camera work the way it should. WAy to use.,Easy to use,Positive
14875,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Was good price.Wish it had Google Play download on to it.,Great price,Positive
14876,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love it. It is so easy to use and great apps to.,Easy to use,Positive
14877,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I bought this tablet for my son, he loves it. He used to look up everything on his smartphone, and watched Netflix on it too, but this tablet beats it with speed and overall performance. It also takes really good pictures. Every member of my family owns one of the Kindle Fire tablets.",Great tablet for a great price,Positive
14878,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great tablet for simple tasks. I bought 2 and I have no complaints.,Great for everyday media,Positive
14879,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This Amazon Fire is better then I expected. It does exactly what I need it to do. Fits in my bag, very light weight. Love that I can carry so many book on one device.",Amazon Fire 7!,Positive
14880,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,light and compact and a little slow with the apps and images,Handheld,Neutral
14881,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Great tablet for the purpose of reading, also inexpensive",Great tablet,Positive
14882,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My kids read books play games take pictures they love this.,Great first tablet for kids,Positive
14883,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,You always go back to the product brand that serves you well! Great price for the top rated quality!,Top rated - Amazon Fire 7 tablet,Positive
14884,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Purchased as a replacement for a Kindle and it functions well as a Kindle and a tablet.,Great tablet for the price,Neutral
14885,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Tablet is great for kids and adult use. I purchased the tablet to use at school with students with disabilities. The tablet holds up well holds a charge throughout the week. The tablet offers games that do not require Wi-Fi or data. If you have a prime membership there are a lot of benefits when using the fire, for example free apps, free streaming movies & music, etc.",Great product,Positive
14886,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,GOOD DEVICE AND CHIPPER THAT SAMSUNG OR APPLE DEVICES.,Great camera,Positive
14887,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,Wife loved it,Positive
14888,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This is my first tablet. So far, I am pleased with my Fire Tablet. I am not a gamer, I do basic internet searches and check e-mail. Is easier due to size, than using my smart phone. No problems or issues to this point.",My first tablet,Neutral
14889,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This is my second Kindle Fire and I wouldn't be without one. Excellent little device for reading books and playing games. Use it daily to watch Netflix.,Great purchase,Positive
14890,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My wife like to play games and the 16g is much better and faster fo this.,My w,Positive
14891,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,I wish it has some more of the apps from the play store some are just not there,Fits perfectly in my hand,Positive
14892,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought for my children. Holds plenty of apps. Safe to use with parental controls. Pretty durable but definitely recommend buying a screensaver and case for it.,Great buy,Positive
14893,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I purchased as a gift for father in law and he loves it.,Excellent for the cost.,Neutral
14894,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Everything you want in a tablet. Size is good, price is great.",Great tablet for the price,Positive
14895,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Much lighter than my old kindle. Love it, love the fact that it has the camera too","Great product, and you can't beat the price",Positive
14896,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought this for my grandson. The first one had issues and Best Buy exchanged it. My grandson loves it!!!,Kindle Fire,Positive
14897,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great tablet to keep at work during downtime!! Great value!,Suits me fine,Positive
14898,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,2.0,The battery is having more and more trouble holding a charge. I bought the Fire in July and am now having to charge it every day in order to use it. I am not impressed and would not repurchase it.,The size is great for taking on the road,Neutral
14899,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"It has been useful for college looking up information I don't understand and for downloading books. It is also great for downloading apps such as Facebook, messageer, yahoo, google, Google maps, and the weather. It has also been great for downloading games.",Great for school work and games.,Positive
14900,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,The product was fine. I would definitely recommended to a friend.,world,Positive
14901,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My children love these kindles! They are so much better then the 1st ones we had & the price is better as well!,So improved,Positive
14902,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,I bought a Kindle Fire 16GB for my 6 year old son in June. After 4 months the charging port came loose and the device will not charge. Best Buy is aware of the issue and will do nothing about it. Amazon will not warranty their product for more than 90 days and they said the charging ports often break if children are using them! They have no options to fix the device and only offer a small discount if I buy a new one. Amazon does not stand behind this product. They are aware of the defect and continue to sell these.,Charging Port Does Not Last - Not good for kids!,Neutral
14903,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"It's amazing. My daughter loves reading on it, watching Netflix, going online to look things up, etc. She loves the touchscreen aspect, and the settings are advanced, but very user friendly. Easy to navigate. Lots of great features for a very low price. The only negative is that the camera is not the best quality. But that's not important to her.","Bought for my 24 year old daughter, she LOVES it!!",Positive
